is,location,trial,set,batch,lat,conc,rep,measure,coldiam,coldiamplug,relgrowth
IASO_9-4.8h,Iowa,1,2,4,42.323597,1,3,1,9.04,5.34,0.084737246
IASO_9-4.8h,Iowa,1,2,4,42.323597,1,3,2,10.22,6.52,0.103461956
KSSO_3-34,Kansas,1,1,1,39.34333,0,1,1,35.72,32.02,1.055372446
KSSO_3-34,Kansas,1,1,1,39.34333,0,1,2,35.55,31.85,1.049769281
KSSO_3-34,Kansas,1,1,1,39.34333,0,2,1,33.2,29.5,0.972313777
KSSO_3-34,Kansas,1,1,1,39.34333,0,2,2,33.2,29.5,0.972313777
KSSO_3-34,Kansas,1,1,1,39.34333,0,3,1,33.52,29.82,0.98286091
KSSO_3-34,Kansas,1,1,1,39.34333,0,3,2,33.05,29.35,0.967369809
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,1,1,33.31,29.61,0.975939354
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,1,2,33.67,29.97,0.987804878
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,2,1,34.36,30.66,1.010547132
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,2,2,35,31.3,1.031641397
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,3,1,32.98,29.28,0.965062624
KSSO_3-34,Kansas,1,1,1,39.34333,0.01,3,2,33.93,30.23,0.996374423
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,1,1,33.14,29.44,0.97033619
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,1,2,32.96,29.26,0.964403428
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,2,1,32.91,29.21,0.962755438
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,2,2,33.52,29.82,0.98286091
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,3,1,32.88,29.18,0.961766645
KSSO_3-34,Kansas,1,1,1,39.34333,0.05,3,2,32.13,28.43,0.937046803
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,1,1,34.51,30.81,1.015491101
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,1,2,33.85,30.15,0.99373764
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,2,1,36.29,32.59,1.074159525
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,2,2,36.87,33.17,1.093276203
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,3,1,31,27.3,0.899802241
KSSO_3-34,Kansas,1,1,1,39.34333,0.1,3,2,31.97,28.27,0.931773237
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,1,1,19.5,15.8,0.520764667
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,1,2,19.5,15.8,0.520764667
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,2,1,18.72,15.02,0.495056032
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,2,2,18.89,15.19,0.500659196
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,3,1,22.41,18.71,0.616677653
KSSO_3-34,Kansas,1,1,1,39.34333,0.5,3,2,22.64,18.94,0.624258405
KSSO_3-34,Kansas,1,1,1,39.34333,1,1,1,15.68,11.98,0.394858273
KSSO_3-34,Kansas,1,1,1,39.34333,1,1,2,15.18,11.48,0.378378378
KSSO_3-34,Kansas,1,1,1,39.34333,1,2,1,16.71,13.01,0.428806856
KSSO_3-34,Kansas,1,1,1,39.34333,1,2,2,16.65,12.95,0.426829268
KSSO_3-34,Kansas,1,1,1,39.34333,1,3,1,15.65,11.95,0.393869479
KSSO_3-34,Kansas,1,1,1,39.34333,1,3,2,15.62,11.92,0.392880686
KSSO_5-21,Kansas,1,1,2,39.3093,0,1,1,82.8,79.1,1.033806744
KSSO_5-21,Kansas,1,1,2,39.3093,0,1,2,80.45,76.75,1.003093143
KSSO_5-21,Kansas,1,1,2,39.3093,0,2,1,79.25,75.55,0.987409602
KSSO_5-21,Kansas,1,1,2,39.3093,0,2,2,80.2,76.5,0.999825738
KSSO_5-21,Kansas,1,1,2,39.3093,0,3,1,77.5,73.8,0.964537771
KSSO_5-21,Kansas,1,1,2,39.3093,0,3,2,81.08,77.38,1.011327002
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,1,1,78.07,74.37,0.971987453
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,1,2,75.61,71.91,0.939836194
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,2,1,79.22,75.52,0.987017513
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,2,2,75.76,72.06,0.941796637
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,3,1,76.18,72.48,0.947285876
KSSO_5-21,Kansas,1,1,2,39.3093,0.01,3,2,77.26,73.56,0.961401063
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,1,1,62.75,59.05,0.771760913
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,1,2,59.67,55.97,0.731506491
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,2,1,58.66,54.96,0.718306178
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,2,2,60.97,57.27,0.748496994
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,3,1,59.37,55.67,0.727585606
KSSO_5-21,Kansas,1,1,2,39.3093,0.05,3,2,59.12,55.42,0.724318202
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,1,1,43.74,40.04,0.523307485
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,1,2,42.8,39.1,0.511022044
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,2,1,39.9,36.2,0.473120153
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,2,2,40.38,36.68,0.47939357
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,3,1,42.31,38.61,0.504617932
KSSO_5-21,Kansas,1,1,2,39.3093,0.1,3,2,44.78,41.08,0.536899887
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,1,1,16.35,12.65,0.165330661
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,1,2,15.7,12,0.15683541
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,2,1,13.81,10.11,0.132133833
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,2,2,15.26,11.56,0.151084778
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,3,1,14.68,10.98,0.1435044
KSSO_5-21,Kansas,1,1,2,39.3093,0.5,3,2,15.85,12.15,0.158795853
KSSO_5-21,Kansas,1,1,2,39.3093,1,1,1,10.17,6.47,0.084560425
KSSO_5-21,Kansas,1,1,2,39.3093,1,1,2,8.44,4.74,0.061949987
KSSO_5-21,Kansas,1,1,2,39.3093,1,2,1,9.3,5.6,0.073189858
KSSO_5-21,Kansas,1,1,2,39.3093,1,2,2,8.48,4.78,0.062472772
KSSO_5-21,Kansas,1,1,2,39.3093,1,3,1,8.84,5.14,0.067177834
KSSO_5-21,Kansas,1,1,2,39.3093,1,3,2,7.37,3.67,0.047965496
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,1,1,22.78,19.08,0.951620948
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,1,2,22.48,18.78,0.936658354
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,2,1,23.21,19.51,0.973067332
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,2,2,22.79,19.09,0.952119701
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,3,1,23.88,20.18,1.006483791
C-MISO2_1-19,Michigan,1,2,2,41.8304,0,3,2,27.36,23.66,1.180049875
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,1,1,23.99,20.29,1.011970075
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,1,2,25.75,22.05,1.099750623
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,2,1,26.8,23.1,1.152119701
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,2,2,25.91,22.21,1.107730673
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,3,1,23.6,19.9,0.992518703
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.01,3,2,24.61,20.91,1.042892768
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,1,1,19.06,15.36,0.766084788
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,1,2,22.78,19.08,0.951620948
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,2,1,19.94,16.24,0.809975062
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,2,2,18.35,14.65,0.730673317
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,3,1,16.81,13.11,0.653865337
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.05,3,2,17.41,13.71,0.683790524
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,1,1,17.35,13.65,0.680798005
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,1,2,17.24,13.54,0.675311721
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,2,1,19.15,15.45,0.770573566
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,2,2,18.57,14.87,0.741645885
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,3,1,16.25,12.55,0.625935162
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.1,3,2,15.86,12.16,0.606483791
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,1,1,10.64,6.94,0.346134663
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,1,2,10.07,6.37,0.317705736
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,2,1,10.91,7.21,0.359600998
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,2,2,11.52,7.82,0.390024938
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,3,1,10.49,6.79,0.338653367
C-MISO2_1-19,Michigan,1,2,2,41.8304,0.5,3,2,10.19,6.49,0.323690773
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,1,1,8.6,4.9,0.244389027
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,1,2,10.67,6.97,0.347630923
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,2,1,8.08,4.38,0.218453865
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,2,2,8.57,4.87,0.242892768
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,3,1,9.61,5.91,0.294763092
C-MISO2_1-19,Michigan,1,2,2,41.8304,1,3,2,9.85,6.15,0.306733167
MISO_5-9,Michigan,1,1,1,42.82752,0,1,1,42.94,39.24,1.023518671
MISO_5-9,Michigan,1,1,1,42.82752,0,1,2,41.75,38.05,0.992479242
MISO_5-9,Michigan,1,1,1,42.82752,0,2,1,42.92,39.22,1.022997
MISO_5-9,Michigan,1,1,1,42.82752,0,2,2,42.71,39.01,1.017519454
MISO_5-9,Michigan,1,1,1,42.82752,0,3,1,41.34,37.64,0.981784985
MISO_5-9,Michigan,1,1,1,42.82752,0,3,2,40.57,36.87,0.961700648
MISO_5-9,Michigan,1,1,1,42.82752,0.01,1,1,40.9,37.2,0.970308221
MISO_5-9,Michigan,1,1,1,42.82752,0.01,1,2,40.78,37.08,0.967178194
MISO_5-9,Michigan,1,1,1,42.82752,0.01,2,1,40.83,37.13,0.968482372
MISO_5-9,Michigan,1,1,1,42.82752,0.01,2,2,41.6,37.9,0.988566709
MISO_5-9,Michigan,1,1,1,42.82752,0.01,3,1,38.55,34.85,0.909011868
MISO_5-9,Michigan,1,1,1,42.82752,0.01,3,2,38.77,35.07,0.91475025
MISO_5-9,Michigan,1,1,1,42.82752,0.05,1,1,34.28,30.58,0.797635091
MISO_5-9,Michigan,1,1,1,42.82752,0.05,1,2,33.84,30.14,0.786158327
MISO_5-9,Michigan,1,1,1,42.82752,0.05,2,1,38.07,34.37,0.896491762
MISO_5-9,Michigan,1,1,1,42.82752,0.05,2,2,38.14,34.44,0.898317611
MISO_5-9,Michigan,1,1,1,42.82752,0.05,3,1,36.48,32.78,0.855018911
MISO_5-9,Michigan,1,1,1,42.82752,0.05,3,2,35.84,32.14,0.838325436
MISO_5-9,Michigan,1,1,1,42.82752,0.1,1,1,30.63,26.93,0.702430118
MISO_5-9,Michigan,1,1,1,42.82752,0.1,1,2,29.83,26.13,0.681563274
MISO_5-9,Michigan,1,1,1,42.82752,0.1,2,1,27.93,24.23,0.632004521
MISO_5-9,Michigan,1,1,1,42.82752,0.1,2,2,28.22,24.52,0.639568752
MISO_5-9,Michigan,1,1,1,42.82752,0.1,3,1,25.59,21.89,0.570969004
MISO_5-9,Michigan,1,1,1,42.82752,0.1,3,2,26.59,22.89,0.597052558
MISO_5-9,Michigan,1,1,1,42.82752,0.5,1,1,15.08,11.38,0.296830848
MISO_5-9,Michigan,1,1,1,42.82752,0.5,1,2,14.84,11.14,0.290570795
MISO_5-9,Michigan,1,1,1,42.82752,0.5,2,1,13.63,9.93,0.259009694
MISO_5-9,Michigan,1,1,1,42.82752,0.5,2,2,13.17,9.47,0.247011259
MISO_5-9,Michigan,1,1,1,42.82752,0.5,3,1,13.43,9.73,0.253792984
MISO_5-9,Michigan,1,1,1,42.82752,0.5,3,2,12.88,9.18,0.239447029
MISO_5-9,Michigan,1,1,1,42.82752,1,1,1,9.52,5.82,0.151806286
MISO_5-9,Michigan,1,1,1,42.82752,1,1,2,9.69,5.99,0.15624049
MISO_5-9,Michigan,1,1,1,42.82752,1,2,1,9.64,5.94,0.154936313
MISO_5-9,Michigan,1,1,1,42.82752,1,2,2,9.65,5.95,0.155197148
MISO_5-9,Michigan,1,1,1,42.82752,1,3,1,9.06,5.36,0.139807851
MISO_5-9,Michigan,1,1,1,42.82752,1,3,2,8.52,4.82,0.125722732
MISO_8-23,Michigan,1,1,1,42.7091,0,1,1,67.35,63.65,1.004629873
MISO_8-23,Michigan,1,1,1,42.7091,0,1,2,69.35,65.65,1.036197191
MISO_8-23,Michigan,1,1,1,42.7091,0,2,1,67.53,63.83,1.007470932
MISO_8-23,Michigan,1,1,1,42.7091,0,2,2,65.9,62.2,0.981743568
MISO_8-23,Michigan,1,1,1,42.7091,0,3,1,66.12,62.42,0.985215973
MISO_8-23,Michigan,1,1,1,42.7091,0,3,2,66.09,62.39,0.984742463
MISO_8-23,Michigan,1,1,1,42.7091,0.01,1,1,64.09,60.39,0.953175146
MISO_8-23,Michigan,1,1,1,42.7091,0.01,1,2,64.46,60.76,0.9590151
MISO_8-23,Michigan,1,1,1,42.7091,0.01,2,1,64.24,60.54,0.955542695
MISO_8-23,Michigan,1,1,1,42.7091,0.01,2,2,64.4,60.7,0.95806808
MISO_8-23,Michigan,1,1,1,42.7091,0.01,3,1,66.25,62.55,0.987267849
MISO_8-23,Michigan,1,1,1,42.7091,0.01,3,2,66.19,62.49,0.986320829
MISO_8-23,Michigan,1,1,1,42.7091,0.05,1,1,62.74,59.04,0.931867207
MISO_8-23,Michigan,1,1,1,42.7091,0.05,1,2,62.74,59.04,0.931867207
MISO_8-23,Michigan,1,1,1,42.7091,0.05,2,1,61.71,58.01,0.915610038
MISO_8-23,Michigan,1,1,1,42.7091,0.05,2,2,61.59,57.89,0.913715999
MISO_8-23,Michigan,1,1,1,42.7091,0.05,3,1,60.77,57.07,0.900773399
MISO_8-23,Michigan,1,1,1,42.7091,0.05,3,2,60.78,57.08,0.900931236
MISO_8-23,Michigan,1,1,1,42.7091,0.1,1,1,60.38,56.68,0.894617772
MISO_8-23,Michigan,1,1,1,42.7091,0.1,1,2,61.03,57.33,0.904877151
MISO_8-23,Michigan,1,1,1,42.7091,0.1,2,1,61.4,57.7,0.910717104
MISO_8-23,Michigan,1,1,1,42.7091,0.1,2,2,61.07,57.37,0.905508497
MISO_8-23,Michigan,1,1,1,42.7091,0.1,3,1,60.25,56.55,0.892565897
MISO_8-23,Michigan,1,1,1,42.7091,0.1,3,2,59.37,55.67,0.878676277
MISO_8-23,Michigan,1,1,1,42.7091,0.5,1,1,28.93,25.23,0.398221708
MISO_8-23,Michigan,1,1,1,42.7091,0.5,1,2,29.3,25.6,0.404061661
MISO_8-23,Michigan,1,1,1,42.7091,0.5,2,1,28.02,24.32,0.383858578
MISO_8-23,Michigan,1,1,1,42.7091,0.5,2,2,28.07,24.37,0.384647761
MISO_8-23,Michigan,1,1,1,42.7091,0.5,3,1,31.16,27.46,0.433419267
MISO_8-23,Michigan,1,1,1,42.7091,0.5,3,2,30.28,26.58,0.419529647
MISO_8-23,Michigan,1,1,1,42.7091,1,1,1,21.35,17.65,0.278581575
MISO_8-23,Michigan,1,1,1,42.7091,1,1,2,20.74,17.04,0.268953543
MISO_8-23,Michigan,1,1,1,42.7091,1,2,1,18.78,15.08,0.238017572
MISO_8-23,Michigan,1,1,1,42.7091,1,2,2,19.42,15.72,0.248119114
MISO_8-23,Michigan,1,1,1,42.7091,1,3,1,20.39,16.69,0.263429263
MISO_8-23,Michigan,1,1,1,42.7091,1,3,2,19.76,16.06,0.253485558
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,1,1,76.92,73.22,0.972377158
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,1,2,82.15,78.45,1.041832669
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,2,1,77.59,73.89,0.9812749
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,2,2,79.17,75.47,1.002257636
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,3,1,79.3,75.6,1.003984064
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0,3,2,78.87,75.17,0.998273572
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,1,1,76.73,73.03,0.969853918
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,1,2,77.3,73.6,0.977423639
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,2,1,76.35,72.65,0.964807437
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,2,2,77.82,74.12,0.984329349
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,3,1,76.49,72.79,0.966666667
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.01,3,2,75.5,71.8,0.953519256
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,1,1,72.76,69.06,0.917131474
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,1,2,75.77,72.07,0.957104914
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,2,1,70.9,67.2,0.892430279
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,2,2,73.46,69.76,0.926427623
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,3,1,70.12,66.42,0.882071713
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.05,3,2,74.67,70.97,0.94249668
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,1,1,69.78,66.08,0.877556441
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,1,2,68.45,64.75,0.859893758
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,2,1,68.55,64.85,0.86122178
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,2,2,67.7,64,0.849933599
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,3,1,64.59,60.89,0.808632138
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.1,3,2,65.17,61.47,0.816334661
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,1,1,51.15,47.45,0.630146082
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,1,2,50.36,46.66,0.619654714
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,2,1,53.36,49.66,0.659495352
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,2,2,54.16,50.46,0.670119522
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,3,1,50.89,47.19,0.626693227
C-MNSO_6-4,Minnisota,1,2,3,46.977267,0.5,3,2,55.69,51.99,0.690438247
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,1,1,57.45,53.75,0.713811421
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,1,2,54.25,50.55,0.671314741
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,2,1,50.84,47.14,0.626029216
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,2,2,56.41,52.71,0.7
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,3,1,50.16,46.46,0.616998672
C-MNSO_6-4,Minnisota,1,2,3,46.977267,1,3,2,51.94,48.24,0.64063745
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,1,1,61.79,58.09,0.97392908
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,1,2,64.25,60.55,1.015173108
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,2,1,62.18,58.48,0.980467768
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,2,2,62.85,59.15,0.991700897
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,3,1,64.28,60.58,1.015676083
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0,3,2,64.72,61.02,1.023053064
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,1,1,60.45,56.75,0.951462822
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,1,2,63.12,59.42,0.99622768
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,2,1,59.77,56.07,0.940062034
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,2,2,62.18,58.48,0.980467768
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,3,1,60.24,56.54,0.94794199
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.01,3,2,61.6,57.9,0.970743566
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,1,1,52.17,48.47,0.812641462
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,1,2,51.67,47.97,0.80425853
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,2,1,51.88,48.18,0.807779361
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,2,2,52.01,48.31,0.809958924
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,3,1,53.71,50.01,0.838460894
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.05,3,2,53.69,49.99,0.838125576
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,1,1,45.59,41.89,0.702322072
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,1,2,46.87,43.17,0.723782379
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,2,1,48.09,44.39,0.744236734
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,2,2,45.27,41.57,0.696956996
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,3,1,45.23,41.53,0.696286361
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.1,3,2,45.12,41.42,0.694442116
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,1,1,16.12,12.42,0.20823204
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,1,2,14.96,11.26,0.188783637
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,2,1,15.13,11.43,0.191633834
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,2,2,14.91,11.21,0.187945343
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,3,1,14.56,10.86,0.182077291
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,0.5,3,2,15.63,11.93,0.200016766
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,1,1,12.13,8.43,0.141336239
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,1,2,11.75,8.05,0.134965211
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,2,1,10.46,6.76,0.113337245
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,2,2,9.79,6.09,0.102104116
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,3,1,10.09,6.39,0.107133875
C-MNSO2_1-1,Minnisota,1,1,3,44.068683,1,3,2,10.21,6.51,0.109145779
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,1,1,61.36,57.66,0.995052922
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,1,2,61.49,57.79,0.997296364
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,2,1,61.92,58.22,1.004716981
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,2,2,60.03,56.33,0.972100782
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,3,1,63.51,59.81,1.032156006
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0,3,2,61.57,57.87,0.998676944
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,1,1,59.45,55.75,0.962091578
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,1,2,61.09,57.39,0.990393465
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,2,1,60.53,56.83,0.980729406
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,2,2,59.82,56.12,0.96847676
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,3,1,62.84,59.14,1.020593649
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.01,3,2,64.12,60.42,1.042682927
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,1,1,55.24,51.54,0.889438564
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,1,2,56.02,52.32,0.902899218
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,2,1,54.58,50.88,0.87804878
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,2,2,53.79,50.09,0.864415555
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,3,1,56.24,52.54,0.906695812
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.05,3,2,55.03,51.33,0.885814542
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,1,1,51.5,47.8,0.824896457
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,1,2,51.22,47.52,0.820064427
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,2,1,50.94,47.24,0.815232398
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,2,2,49.75,46.05,0.794696272
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,3,1,50.79,47.09,0.81264381
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.1,3,2,49.41,45.71,0.788828808
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,1,1,21.88,18.18,0.313736769
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,1,2,22.66,18.96,0.327197423
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,2,1,22.76,19.06,0.328923148
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,2,2,23.62,19.92,0.343764381
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,3,1,23.19,19.49,0.336343764
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,0.5,3,2,23.45,19.75,0.340830649
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,1,1,17.88,14.18,0.244707777
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,1,2,17.11,13.41,0.231419696
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,2,1,15.18,11.48,0.198113208
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,2,2,15.28,11.58,0.199838932
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,3,1,15.83,12.13,0.209330419
C-MNSO2_1-19,Minnisota,1,1,1,44.068683,1,3,2,16.66,12.96,0.223653935
C-MNSO2_2-10,Minnisota,1,1,1,44.673167,0,1,1,28.36,24.66,0.944043897
C-MNSO2_2-10,Minnisota,1,1,1,44.673167,0,1,2,27.01,23.31,0.892362662
